"id","name","title_id","prize_size","assort","title","series_id","release_month","Arrival_date","get_date","got_status","is_favorite","image_url","image_url1","image_url2","image_url3","image_url4","memo","created_at","updated_at","gravity_pred","gravity_actual"
"1","学園アイドルマスター ESPRESTO-Heart bouquet-藤田ことね","1","約21cm","全1種","学園アイドルマスター","2","2026-06","2026-06-01",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358877/Gakuen_Idolmaster_ESPRESTO-Heart_bouquet-Fujita_Kotone_aaga6p.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358878/Gakuen_Idolmaster_ESPRESTO-Heart_bouquet-Fujita_Kotone2_gugi0t.jpg",NULL,NULL,NULL,"サイズ：約21cm","2026-04-21 21:57:20","2026-05-11 09:58:39",NULL,NULL
"2","学園アイドルマスター ESPRESTO-Accent green-紫雲清夏","1","約22cm","全1種","学園アイドルマスター","2","2026-05","2026-05-14",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358874/Gakuen_Idolmaster_ESPRESTO-Accent_green-Shiun_Kiyoka_rylkhj.jpg",NULL,NULL,NULL,NULL,"サイズ：約22cm","2026-04-21 21:57:20","2026-05-11 09:59:17",NULL,NULL
"3","学園アイドルマスター ESPRESTO-Majestic pose-花海咲季","1","約21cm","全1種","学園アイドルマスター","2","2026-04","2026-04-28",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358632/Gakuen_Idolmaster_ESPRESTO-Majestic_pose-Hanami_Saki_qixa8c.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358633/Gakuen_Idolmaster_ESPRESTO-Majestic_pose-Hanami_Saki2_oxn80x.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358634/Gakuen_Idolmaster_ESPRESTO-Majestic_pose-Hanami_Saki3_fi6ed1.jpg",NULL,NULL,"サイズ：約21cm","2026-04-21 21:57:20","2026-05-11 09:59:05",NULL,NULL
"4","学園アイドルマスター ESPRESTO-Inflatable-花海佑芽","1","約24cm","全1種","学園アイドルマスター","2","2026-04","2026-04-28",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358872/Gakuen_Idolmaster_ESPRESTO-Inflatable-Hanami_Yume_qfz7df.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358873/Gakuen_Idolmaster_ESPRESTO-Inflatable-Hanami_Yume2_f136vn.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358876/Gakuen_Idolmaster_ESPRESTO-Inflatable-Hanami_Yume3_kecpf9.jpg",NULL,NULL,"サイズ：約24cm","2026-04-21 21:57:20","2026-05-11 09:59:05",NULL,NULL
"5","学園アイドルマスター ESPRESTO-Sweet moment-篠澤 広","1","約21cm","全1種","学園アイドルマスター","2","2026-03","2026-03-18","2026-03-18","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358433/Gakuen_Idolmaster_ESPRESTO-Sweet_moment-Shinozawa_Hiro_ystpkl.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358434/Gakuen_Idolmaster_ESPRESTO-Sweet_moment-Shinozawa_Hiro2_hallnx.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358435/Gakuen_Idolmaster_ESPRESTO-Sweet_moment-Shinozawa_Hiro3_myd9hy.jpg",NULL,NULL,"サイズ：約21cm","2026-04-21 21:57:20","2026-05-11 09:57:00",NULL,NULL
"6","ワンピース KING OF ARTIST EDWARD.NEWGATE","2","約33cm","全1種","ワンピース","3","2026-05","2026-05-26",NULL,"un","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777176601/One_Piece_KING_OF_ARTIST_EDWARD_NEWGATE_wmfo6q.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777176602/One_Piece_KING_OF_ARTIST_EDWARD_NEWGATE2_hnfksq.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777176601/One_Piece_KING_OF_ARTIST_EDWARD_NEWGATE3_w3narx.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777176617/One_Piece_KING_OF_ARTIST_EDWARD_NEWGATE4_jypuvr.jpg",NULL,"サイズ：約33cm","2026-04-21 21:57:20","2026-05-11 09:57:56",NULL,NULL
"7","ワンピース KING OF ARTIST MONKEY.D.LUFFY-SPECIAL ver.Ⅱ-（バウンドマン）","2","約17cm","A:バウンドマン","ワンピース","3","2026-04","2026-04-09","2026-04-09","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776389593/One_Piece_KING_OF_ARTIST_MONKEY_D_LUFFY_Baundoman-SPECIAL_ver_II_hjpopr.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776389593/One_Piece_KING_OF_ARTIST_MONKEY_D_LUFFY_Baundoman-SPECIAL_ver_II2_fie4dd.jpg",NULL,NULL,NULL,"サイズ：約17cm","2026-04-21 21:57:20","2026-05-11 09:57:35",NULL,NULL
"8","ワンピース KING OF ARTIST MONKEY.D.LUFFY-SPECIAL ver.Ⅱ-（スネイクマン）","2","約19cm","B:スネイクマン","ワンピース","3","2026-04","2026-04-09","2026-04-09","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776389594/One_Piece_KING_OF_ARTIST_MONKEY_D_LUFFY_Suneikuman-SPECIAL_ver_II_yea2hz.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776389593/One_Piece_KING_OF_ARTIST_MONKEY_D_LUFFY_Suneikuman-SPECIAL_ver_II2_nqismg.jpg",NULL,NULL,NULL,"サイズ：約19cm","2026-04-21 21:57:20","2026-05-11 09:57:36",NULL,NULL
"9","ワンピース KING OF ARTIST RORONOA ZORO-SPECIAL ver.-","2","約18cm","A:ロロノア・ゾロ","ワンピース","3","2026-03","2026-03-17","2026-03-17","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776389593/One_Piece_KING_OF_ARTIST_RORONOA_ZORO-SPECIAL_ver_fmfnxc.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776389592/One_Piece_KING_OF_ARTIST_RORONOA_ZORO-SPECIAL_ver2_ks00td.jpg",NULL,NULL,NULL,"サイズ：約18cm","2026-04-21 21:57:20","2026-05-11 09:57:07",NULL,NULL
"10","ワンピース KING OF ARTIST SANJI-SPECIAL ver.-","2","約21cm","B:サンジ","ワンピース","3","2026-03","2026-03-17","2026-03-17","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776389594/One_Piece_KING_OF_ARTIST_SANJI-SPECIAL_ver_lfpnvd.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776389593/One_Piece_KING_OF_ARTIST_SANJI-SPECIAL_ver2_rr2rsz.jpg",NULL,NULL,NULL,"サイズ：約21cm","2026-04-21 21:57:20","2026-05-11 09:57:10",NULL,NULL
"11","転生したらスライムだった件 ESPRESTO-Threefold union-リムル＝テンペスト","3","約21cm","全1種","転生したらスライムだった件","2","2026-04","2026-04-23","2026-04-23","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358635/Tensei_shitara_Suraimu_datta_ken_ESPRESTO-Threefold_union-Rimuru_Tenpesuto_vefvtp.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358637/Tensei_shitara_Suraimu_datta_ken_ESPRESTO-Threefold_union-Rimuru_Tenpesuto2_kgnone.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358638/Tensei_shitara_Suraimu_datta_ken_ESPRESTO-Threefold_union-Rimuru_Tenpesuto3_rizc8v.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358639/Tensei_shitara_Suraimu_datta_ken_ESPRESTO-Threefold_union-Rimuru_Tenpesuto4_tccdxl.jpg",NULL,"サイズ：約21cm","2026-04-21 21:57:20","2026-05-11 10:00:23",NULL,NULL
"12","呪術廻戦 KING OF ARTIST KENJAKU","4","約21cm","全1種","呪術廻戦","3","2026-03","2026-03-12","2026-03-12","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776389593/Jujutsu_Kaisen_KING_OF_ARTIST_KENJAKU_tzigtr.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776389592/Jujutsu_Kaisen_KING_OF_ARTIST_KENJAKU2_oxi5f6.jpg",NULL,NULL,NULL,"サイズ：約21cm","2026-04-21 21:57:20","2026-05-11 18:36:24",NULL,NULL
"13","TVアニメ『俺だけレベルアップな件』 ESPRESTO-Excite Motions-vol.1","5","約21cm","全1種","俺だけレベルアップな件","2","2026-03","2026-03-10","2026-03-10","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358200/TVanime_Oredake_reberuappu_naken_ESPRESTO-Excite_Motions-vol1_egw38d.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776358203/TVanime_Oredake_reberuappu_naken_ESPRESTO-Excite_Motions-vol1_2_uni3te.jpg",NULL,NULL,NULL,"サイズ：約21cm","2026-04-21 21:57:20","2026-05-11 18:36:32",NULL,NULL
"14","転生したらスライムだった件 ESPRESTO-Clear materials-ミリム","3","約22cm","全1種","転生したらスライムだった件","2","2026-05","2026-05-21",NULL,"got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777176425/ensei_shitara_Suraimu_Datta_Ken_ESPRESTO-Threefold_union-Mirimu_Naava_lflwvi.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777176424/ensei_shitara_Suraimu_Datta_Ken_ESPRESTO-Threefold_union-Mirimu_Naava2_trngsc.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777176425/ensei_shitara_Suraimu_Datta_Ken_ESPRESTO-Threefold_union-Mirimu_Naava3_nmdtxi.jpg",NULL,NULL,NULL,"2026-04-26 02:37:06","2026-05-21 20:34:00",NULL,NULL
"15","ワンピース KING OF ARTIST THE MONKEY.D.LUFFY GEAR5 II","2","約15cm","全1種","ワンピース","3","2026-05","2026-05-21",NULL,"got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777176606/%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9_KING_OF_ARTIST_MONKEY.D.LUFFY_GEAR5_%E2%85%A1-SPECIAL_ver_lyzzbd.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777176601/%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9_KING_OF_ARTIST_MONKEY.D.LUFFY_GEAR5_%E2%85%A1-SPECIAL_ver2_daykkq.jpg",NULL,NULL,NULL,NULL,"2026-04-26 02:37:06","2026-05-21 20:33:59",NULL,NULL
"16","ロックマン Grandista-ROCKMAN-メタリックカラーver","0","約22cm","全1種","ロックマン","4","2026-03","2026-03-05",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776395215/Rockman_Grandista-ROCKMAN-Metallic_color_ver_gkvwzz.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776395216/Rockman_Grandista-ROCKMAN-Metallic_color_ver2_fkip8l.jpg",NULL,NULL,NULL,"圧倒的なサイズ感と造形にこだわりぬいたバンプレストのオリジナルブランド、Grandistaにてロックマンを立体化！","2026-04-27 14:32:12","2026-05-11 18:36:37",NULL,NULL
"17","ロックマン Grandista-ROCKMAN-","0","約22cm","全1種","ロックマン","4","2026-03","2026-03-05","2026-03-05","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776395214/Rockman_Grandista-ROCKMAN_szfmno.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776395214/Rockman_Grandista-ROCKMAN-2_rvnsvf.jpg",NULL,NULL,NULL,"Grandistaにてロックマンを立体化！","2026-04-27 14:32:12","2026-05-11 18:36:39",NULL,NULL
"18","キングダム Grandista-桓騎-","0","約28cm","全1種","キングダム","4","2026-03","2026-05-27",NULL,"un","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777266380/Kingudamu_Grandista-Kanki_hlofxh.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777266378/Kingudamu_Grandista-Kanki2_n1qtqz.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777266379/Kingudamu_Grandista-Kanki3_xgozvf.jpg",NULL,NULL,"Grandistaシリーズから桓騎が登場！","2026-04-27 14:32:12","2026-05-11 18:36:43",NULL,NULL
"19","ワンピース Grandista-JEWELRY.BONNEY","2","約24cm","全1種","ワンピース","4","2026-06",NULL,NULL,"un","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777266380/Wanpiisu_Grandista-JEWELRY.BONNEY_f2sewp.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777266379/Wanpiisu_Grandista-JEWELRY.BONNEY2_pmkvs6.jpg",NULL,NULL,NULL,,"2026-04-27 14:32:12","2026-05-18 16:45:38",NULL,NULL
"20","刃牙 Grandista×フィグライフッッ!! 範馬勇次郎-強くなりたくば吊るせッッ","0","約50cm","全1種","刃牙","4",,NULL,NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776395200/Baki_Grandista_Figyuraifu__Hanma_Yujiro-Tsuyoku_naritakuba_tsuruse_zwjkm1.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776395200/Baki_Grandista_Figyuraifu__Hanma_Yujiro-Tsuyoku_naritakuba_tsuruse2_zgwdhr.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776395201/Baki_Grandista_Figyuraifu__Hanma_Yujiro-Tsuyoku_naritakuba_tsuruse3_chsxgb.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776395201/Baki_Grandista_Figyuraifu__Hanma_Yujiro-Tsuyoku_naritakuba_tsuruse5_l4bpxx.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776395201/Baki_Grandista_Figyuraifu__Hanma_Yujiro-Tsuyoku_naritakuba_tsuruse4_ixnx7s.jpg","強くなりたくば吊るせッッ","2026-04-27 14:32:12","2026-05-11 18:36:51",NULL,NULL
"21","BLEACH GLITTER&GLAMOURS-TIER HARRIBEL","0","約25cm","全1種","BLEACH","6","2026-03","2026-03-10","2026-03-10","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401420/BLEACH_GLITTER_GLAMOURS-TIER_HARRIBEL_hlrqj4.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401421/BLEACH_GLITTER_GLAMOURS-TIER_HARRIBEL2_hwy7yo.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401431/BLEACH_GLITTER_GLAMOURS-TIER_HARRIBEL3_p6ctzh.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401432/BLEACH_GLITTER_GLAMOURS-TIER_HARRIBEL4_qr6dhh.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401437/BLEACH_GLITTER_GLAMOURS-TIER_HARRIBEL5_ebv7hk.jpg","美しさと「艶感」にこだわり抜いた『GLITTER&GLAMOURS』シリーズに「ティア・ハリベル」が登場！
ハリベルの魅力的な場面を再現いたしました！","0000-00-00 00:00:00","2026-05-11 18:36:59",NULL,NULL
"22","僕のヒーローアカデミア GLITTER&GLAMOURS-MIRKO-","0","約11cm（横幅約17cm）
","全1種","僕のヒーローアカデミア","6","2026-03","2026-03-12",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401469/My_Hero_Academia_GLITTER_GLAMOURS-MIRKO_taedgb.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401470/My_Hero_Academia_GLITTER_GLAMOURS-MIRKO2_hz2j6x.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401471/My_Hero_Academia_GLITTER_GLAMOURS-MIRKO3_edktoe.jpg",,,"美しさは”無限大” 各キャラクターらしい美しさと 「艶感」にこだわりぬいた 迫力サイズのフィギュアシリーズ。
高品質大型フィギュア『GLITTER&GLAMOURS』シリーズにてヒーローコスチューム姿のミルコを立体化！力強さと美しさが共生するミルコの魅力をTHE AMAZING HEROESシリーズとは異なる角度から堪能することができるフィギュアです！

※2025年3月登場済「僕のヒーローアカデミア GLITTER&GLAMOURS-MIRKO-」の再登場となります。
※再生産の場合、製造の都合上、初販の仕様と一部異なることがございます。","0000-00-00 00:00:00","2026-05-11 18:37:07",NULL,NULL
"23","ワンピース GLITTER&GLAMOURS-JEWELRY.BONNEY-Ⅱ","2","約22cm","全1種","ワンピース","6","2026-03","2026-03-17","2026-03-17","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401472/One_Piece_GLITTER_GLAMOURS-JEWELRY_BONNEY-II_ofqm9w.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401473/One_Piece_GLITTER_GLAMOURS-JEWELRY_BONNEY-II3_qfi7ue.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401474/One_Piece_GLITTER_GLAMOURS-JEWELRY_BONNEY-II2_drd0im.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401475/One_Piece_GLITTER_GLAMOURS-JEWELRY_BONNEY-II5_kabbb9.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401476/One_Piece_GLITTER_GLAMOURS-JEWELRY_BONNEY-II4_z3kvrm.jpg","「GLITTER&GLAMOURS」シリーズから「ジュエリー・ボニー」が登場！","0000-00-00 00:00:00","2026-05-11 09:57:15",NULL,NULL
"24","To LOVEる-とらぶる-ダークネス GLITTER&GLAMOURS 古手川唯 ポリスver.","0","約23cm","全1種","To LOVEる","6","2026-04","2026-04-08","2026-04-08","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401483/To_LOVEru_Darkness_GLITTER_GLAMOURS_Kotegawa_Yui_Police_ver_y3w0vs.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401485/To_LOVEru_Darkness_GLITTER_GLAMOURS_Kotegawa_Yui_Police_ver2_vyqhxi.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401484/To_LOVEru_Darkness_GLITTER_GLAMOURS_Kotegawa_Yui_Police_ver4_cqpqov.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401482/To_LOVEru_Darkness_GLITTER_GLAMOURS_Kotegawa_Yui_Police_ver3_jr5tk4.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401488/To_LOVEru_Darkness_GLITTER_GLAMOURS_Kotegawa_Yui_Police_ver7_bkdi3i.jpg","『To LOVEる-とらぶる-ダークネス』の人気キャラクター・古手川唯がアメリカンポリス風の新衣装で登場！風紀委員の古手川が彩南高校の秩序を守り？ハレンチを取り締まります！！","0000-00-00 00:00:00","2026-05-11 10:00:18",NULL,NULL
"25","『機動戦士ガンダムSEED FREEDOM』GLITTER&GLAMOURS-Lunamaria Hawke- Racing ver.","0","約22cm","全1種","ガンダム","6","2026-04","2026-04-21","2026-04-21","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401438/Kido_Senshi_Gundam_SEED_FREEDOM_GLITTER_GLAMOURS-Lunamaria_Hawke-Racing_ver_nlzcx9.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401439/Kido_Senshi_Gundam_SEED_FREEDOM_GLITTER_GLAMOURS-Lunamaria_Hawke-Racing_ver2_cw1hi1.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401440/Kido_Senshi_Gundam_SEED_FREEDOM_GLITTER_GLAMOURS-Lunamaria_Hawke-Racing_ver3_pakukn.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401441/Kido_Senshi_Gundam_SEED_FREEDOM_GLITTER_GLAMOURS-Lunamaria_Hawke-Racing_ver4_afhjyp.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401442/Kido_Senshi_Gundam_SEED_FREEDOM_GLITTER_GLAMOURS-Lunamaria_Hawke-Racing_ver5_l4swje.jpg","GLITTER&GLAMOURSよりルナマリア・ホークのレーシングver.フィギュアが登場！約22cmのビッグサイズもさることながら、細部までこだわり抜いたその美しい造形美にご注目！","0000-00-00 00:00:00","2026-05-11 10:00:13",NULL,NULL
"26","TVアニメ「その着せ替え人形は恋をする」Season 2 GLITTER＆GLAMOURS-喜多川海夢 文化祭ver.-","0","約25cm","全1種","その着せ替え人形は恋をする","6","2026-04","2026-04-28","2026-04-28","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401489/TVanime_Sono_Kisekae_Ningyo_wa_Koi_wo_Suru_Season_2_GLITTER_GLAMOURS-Kitagawa_Marin_Bunkasai_ver_oszwfr.jpg ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401490/TVanime_Sono_Kisekae_Ningyo_wa_Koi_wo_Suru_Season_2_GLITTER_GLAMOURS-Kitagawa_Marin_Bunkasai_ver2_bswg6g.jpg ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401491/TVanime_Sono_Kisekae_Ningyo_wa_Koi_wo_Suru_Season_2_GLITTER_GLAMOURS-Kitagawa_Marin_Bunkasai_ver3_e1uzgi.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401492/TVanime_Sono_Kisekae_Ningyo_wa_Koi_wo_Suru_Season_2_GLITTER_GLAMOURS-Kitagawa_Marin_Bunkasai_ver4_a9kxfv.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401493/TVanime_Sono_Kisekae_Ningyo_wa_Koi_wo_Suru_Season_2_GLITTER_GLAMOURS-Kitagawa_Marin_Bunkasai_ver5_jxxgst.jpg","TVアニメ『その着せ替え人形は恋をする』Season 2より、喜多川海夢が文化祭ver.でGLITTER＆GLAMOURSに登場！文化祭で身につけたティアラがポイントとなり、海夢の可憐さと華やかさを引き立てています。シリーズならではのボリューム感と繊細な造形で、特別な一瞬を切り取ったかのような存在感をぜひお楽しみください。 ","0000-00-00 00:00:00","2026-05-11 10:00:07",NULL,NULL
"27","アニメ『地獄先生ぬ～べ～』 GLITTER&GLAMOURS ゆきめ","0","約22cm","全1種","地獄先生ぬ～べ～","6","2026-04","2026-05-12","2026-05-12","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401494/Anime_Jigoku_Sensei_Nube_GLITTER_GLAMOURS_Yukime_vqhu6k.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401495/Anime_Jigoku_Sensei_Nube_GLITTER_GLAMOURS_Yukime2_l1awam.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401497/Anime_Jigoku_Sensei_Nube_GLITTER_GLAMOURS_Yukime3_emfiet.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401498/Anime_Jigoku_Sensei_Nube_GLITTER_GLAMOURS_Yukime4_zpzyho.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401499/Anime_Jigoku_Sensei_Nube_GLITTER_GLAMOURS_Yukime5_zrx8ow.jpg","新アニメ『地獄先生ぬ～べ～』からGLITTER＆GLAMOURSシリーズで「ゆきめ」が初登場！

『GLITTER&GLAMOURS』とは
美しさは無限大。各キャラクターらしい美しさと「艶感」にこだわり抜いたバンプレスト史上最高クラスのフィギュアブランドです。

諸般の事情により登場予定日が2026年5月に変更となりましたので、お知らせします。","0000-00-00 00:00:00","2026-05-21 15:07:15",NULL,NULL
"28","僕のヒーローアカデミア GLITTER&GLAMOURS-OCHACO URARAKA-","0","約23cm","全1種","僕のヒーローアカデミア","6","2026-04","2026-05-12","2026-05-12","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777302880/Boku_no_Hiirou_Akademia_GLITTER_GLAMOURS-Ochaco_Uraraka_feyqyn.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777302881/Boku_no_Hiirou_Akademia_GLITTER_GLAMOURS-Ochaco_Uraraka2_irte9x.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777302881/Boku_no_Hiirou_Akademia_GLITTER_GLAMOURS-Ochaco_Uraraka3_eywqib.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777302882/Boku_no_Hiirou_Akademia_GLITTER_GLAMOURS-Ochaco_Uraraka4_nzks2d.jpg","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777302882/Boku_no_Hiirou_Akademia_GLITTER_GLAMOURS-Ochaco_Uraraka5_tgpsdz.jpg","GLITTER&GLAMOURSシリーズにヒーロースーツの麗日お茶子が初登場！指先を合わせ微笑む表情を可愛らしく表現！","0000-00-00 00:00:00","2026-05-21 15:07:20",NULL,NULL
"29","オーバーロード GLITTER&GLAMOURS-SHALLTEAR-WEDDING ver.","0","約24cm","全1種","オーバーロード","6","2026-05","2026-05-12","2026-05-12","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777302813/Oobaaloodo_GLITTER_GLAMOURS-SHALLTEAR-WEDDING_ver_mpy1ye.jpg ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777302813/Oobaaloodo_GLITTER_GLAMOURS-SHALLTEAR-WEDDING_ver5_hynmwx.jpg ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777302813/Oobaaloodo_GLITTER_GLAMOURS-SHALLTEAR-WEDDING_ver2_waj0qh.jpg ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777302813/Oobaaloodo_GLITTER_GLAMOURS-SHALLTEAR-WEDDING_ver4_nbkxe2.jpg ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777302813/Oobaaloodo_GLITTER_GLAMOURS-SHALLTEAR-WEDDING_ver3_vbgh8e.jpg ","キャラクターらしい美しさと「艶感」にこだわった迫力サイズのフィギュアシリーズ「GLITTER＆GLAMOURS」にて、ウェディングドレスをイメージした華やかかつセクシーな水着衣装のシャルティアを立体化。微笑みの先には・・・","0000-00-00 00:00:00","2026-05-21 15:07:22",NULL,NULL
"30","マリッジトキシン GLITTER&GLAMOURS-MEI KINOSAKI-","0","約21cm","全1種","マリッジトキシン","6","2026-06",NULL,"0000-00-00","un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401463/Marriage_Toxin_GLITTER_GLAMOURS-MEI_KINOSAKI_fblvya.jpg ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401464/Marriage_Toxin_GLITTER_GLAMOURS-MEI_KINOSAKI2_mmi58e.jpg ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401465/Marriage_Toxin_GLITTER_GLAMOURS-MEI_KINOSAKI3_mzdcad.jpg ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401467/Marriage_Toxin_GLITTER_GLAMOURS-MEI_KINOSAKI4_n8uirz.jpg ","https://res.cloudinary.com/dq60t7nqg/image/upload/v1776401468/Marriage_Toxin_GLITTER_GLAMOURS-MEI_KINOSAKI5_uuox0c.jpg ","高品質大型フィギュアシリーズ「GLITTER&GLAMOURS」にTVアニメ『マリッジトキシン』の「城崎メイ」が登場！
髪はクリアパーツ仕様で透明感を演出。

「GLITTER＆GLAMOURS」とは・・・
美しさは無限大。各キャラクターらしい美しさと「艶感」にこだわり抜いたバンプレスト史上最高クラスのフィギュアブランドです。","0000-00-00 00:00:00","2026-05-11 09:58:30",NULL,NULL
